"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"h_Intercept[6]",0.0093963427877,0.0246932918921845,-0.0326000625,0.0714740224999999,289.084291262116,1.02010758204922
"h_Intercept[7]",-0.00168278040775,0.0237910530585587,-0.0548524925,0.0508897075,3228.71936581759,0.998688009612959
"h_Intercept[8]",0.00228624970702,0.0249285865049873,-0.050296315,0.0558160774999999,2691.08561904173,1.00018833940383
"h_Intercept[9]",-0.0052778240393,0.0271013195167327,-0.0749415125,0.0451970675,1121.31347142639,1.00390981740799
"h_Intercept[10]",-0.002144530430902,0.0229856319152501,-0.0528675275,0.0462269675,2592.07998044793,1.00001307383374
"h_Intercept[11]",0.01234740770905,0.0263109969374347,-0.03039218,0.0770416925,155.822431605011,1.0344980644097
"h_Intercept[12]",-0.002804077506485,0.0236381017790145,-0.0560957975,0.0464979249999999,2268.64798781213,1.00497367294377
"h_Intercept[13]",-0.00709622998401,0.024333958258018,-0.0654116799999999,0.0376010674999999,621.376366595077,1.01100437632846
"h_Intercept[14]",0.00895437624002,0.0251497650309235,-0.0339192175,0.073454655,451.096753610034,1.0140168393409
"h_Intercept[15]",0.006762513376785,0.0250486285448351,-0.0398251575,0.0670288399999999,743.233390122555,1.00937006799391
"h_Intercept[16]",-0.000178556331605,0.0245590658563111,-0.052901705,0.05388123,2966.96142577357,0.99904001523489
"h_Intercept[17]",0.002833733783015,0.0250662168808505,-0.049837295,0.062207515,3478.63497411179,1.00014362285646
"h_Intercept[18]",0.007032629840435,0.0244453259331223,-0.0368919075,0.0638966924999999,803.360247158649,1.00865735307037
"h_Intercept[19]",-0.00158143307219,0.0237138663611225,-0.0541010475,0.0456855075,2915.69972944002,1.00068375849537
"h_Intercept[20]",-0.00393612477145,0.0222646892159827,-0.0568734825,0.0400300199999999,1716.47951255832,1.00241971416673
"h_Intercept[21]",0.01013187807028,0.0257195812255644,-0.0350024475,0.0732434875,262.621774249998,1.02298129253428
"h_Intercept[22]",-0.00974669698402,0.0255128473163323,-0.0726792775,0.0338232874999999,280.753362595738,1.01843134644156
"h_Intercept[23]",-0.006100979324175,0.0246969248486763,-0.06410007,0.0394496625,895.034802418068,1.00596256282852
"h_Intercept[24]",0.0038549101867,0.0228698761026966,-0.0407032775,0.0551004374999999,2286.62424638818,1.00286949129494
"h_Intercept[25]",-0.001725671869295,0.0264944132275219,-0.0604916575,0.054000375,5774.87936600331,0.998646672466134
"h_Intercept[26]",-0.0030714988717385,0.022798745884843,-0.0519612775,0.045051855,2504.97620675399,1.00416988418392
"h_Intercept[27]",-0.005855788867924,0.0248434334867759,-0.06296263,0.0421252525,948.55202033642,1.00463424841029
"h_Intercept[28]",-0.009620554427575,0.0249092578239563,-0.0740414725,0.033861915,227.418284694483,1.02341887912471
"h_Intercept[29]",-0.012205522108545,0.0272604340944701,-0.07893181,0.033836295,191.397954331172,1.02821447294585
"h_Intercept[30]",0.005778650770275,0.0250353311677042,-0.0420002325,0.0647613549999999,934.453062818893,1.00548929008331
"h_Intercept[31]",0.00458178270583,0.0230252746730953,-0.04063576,0.0568034,1086.2554256251,1.0075187856041
"h_Intercept[32]",0.009081718435625,0.0231409739846343,-0.02817687,0.067476095,271.912466859942,1.0189833426377
"h_Intercept[33]",-4.9296447195e-05,0.0233855170164429,-0.0491671525,0.0502512875,4217.95722443857,0.998717321219255
"h_Intercept[34]",0.004915606624145,0.0248619491561429,-0.04374714,0.0637218974999999,1377.22902139524,1.0030602575307
"h_Intercept[35]",0.00668361562572,0.0237044422360362,-0.0378318625,0.063851545,631.086897954365,1.01169773641479
"h_Intercept[36]",0.00076658200285,0.0236394494282121,-0.0504280199999999,0.055058715,2751.15573313126,1.00022991978122
"h_Intercept[37]",0.0021922153434435,0.0239286834061877,-0.046235685,0.05364138,2885.81245015748,1.0003529715925
"h_Intercept[38]",-0.010535853334425,0.0246429270603707,-0.0727882075,0.0304643775,235.905191585136,1.02280395187396
"h_Intercept[39]",-0.01507139113209,0.028778260838873,-0.0872613675,0.0268079224999999,137.200449798773,1.03820387936163
"h_Intercept[40]",-0.00752045397299,0.024059129196731,-0.0633300775,0.0346468699999999,559.441773176349,1.01242427748318
"h_Intercept[41]",0.00557144862215,0.0231815229134998,-0.0356477525,0.0608459924999999,938.789630972777,1.00723439315671
"h_Intercept[42]",0.013709759379955,0.0288732918562408,-0.0319618475,0.0863263825,151.568624354874,1.03406810475767
"h_Intercept[43]",-0.006169889792339,0.0246340138303655,-0.0645390175,0.0391502399999999,690.151291878658,1.01256586265654
"sigma_ID",0.022365800945,0.0141125112659544,0.00204008825,0.0528853125,13.1448461403164,1.27615868505843
"sigma",0.707057619,0.0324714027280221,0.646419825,0.77334725,895.213358390959,0.999691706692733
